[2024/04/16 16:24:23 IST] [INFO] (main.main:101) Module: main, MethodName: GetEnvironmentVariables, Message: Fetching stripes key from the Database and setting it as Environment Variables
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetUserPermissionsByPlan:94) Module: CreateOrganization, MethodName: GetCustPlanName, Message: Get user plan with ProductId:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetUserPermissionsByPlan:104) Module: CreateOrganization, MethodName: GetCustomerPermissionByPlan, Message: Get user permission with plan:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsandSubOrgCountDetails:2533) Module: GetAppsAndOrgsCountDetails, MethodName: GetRoleByUserId, Message: Get Role based on user is successfully completed, user: 1223
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsandSubOrgCountDetails:2546) Module: GetAppsAndOrgsCountDetails, MethodName: GetOrganizationCountById, Message: Fetch organization count based on user is successfully completed, user: 1223
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsandSubOrgCountDetails:2553) Module: GetAppsAndOrgsCountDetails, MethodName: GetSubOrganizationCountById, Message: Fetch sub organization count based on user is successfully completed, user: 1223
[2024/04/16 16:28:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsandSubOrgCountDetails:2560) Module: GetAppsAndOrgsCountDetails, MethodName: GetBusinessUnitCountById, Message: Fetch Business Unit count based on user is successfully completed, user: 1223
[2024/04/16 16:28:10 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsandSubOrgCountDetails:2577) Module: GetAppsAndOrgsCountDetails, MethodName: GetAppByRegion, Message: Fetch app by region is successfully completed, user: 1223
[2024/04/16 16:28:17 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAllParentOrganizations:970) Module: Organizations, MethodName: AllOrganizations, Message: Fetching all organization is successfully completed, user: 1223
[2024/04/16 16:28:19 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetWorkloadMangementByorgnizationID:329) Module: GetWorkloadMangementByorgnizationID, MethodName: GetWorkLoadManagementByOrgId, Message: Fetching workload management details based on user and Organization: 9fa824e5-6621-4960-a050-2f56bd97ddd5, user: 1223
[2024/04/16 16:28:23 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppQuotaExist:2289) Module: AppQuotaExist, MethodName: FreePlanDetails, Message: Get free plan user or not is successfully completed, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppQuotaExist:2316) Module: AppQuotaExist, MethodName: GetCustPlanName, Message: Checking for permission to check apps count, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppQuotaExist:2323) Module: AppQuotaExist, MethodName: GetCustomerPermissionByPlan, Message: Get user permission with plan:, user: develop.nife@gmail.com
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppQuotaExist:2335) Module: AppQuotaExist, MethodName: GetCustPlan, Message:successfully reached, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).CreateApp:70) Module: CreateApp, MethodName: AppNameCheckWithBlankSpace, Message: Check AppName With Blank Space completed successfully, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).CreateApp:78) Module: CreateApp, MethodName: GenarateAndValidateName, Message: Genarated App name or Validate App name is successfully completed, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).CreateApp:198) Module: CreateApp, MethodName: GetOrganization, Message: Get Organization is completed successfully, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).CreateApp:225) Module: CreateApp, MethodName: CreateApp, Message: App created successfully, user: 1223
[2024/04/16 16:28:24 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).CreateApp:232) Module: CreateApp, MethodName: GetById, Message: Get user details for activity table by user: 1223
[2024/04/16 16:29:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).UpdateApp:904) Module: UpdateApp, MethodName: GetCustPlanName, Message: Get user plan with ProductId:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 16:29:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).UpdateApp:914) Module: UpdateApp, MethodName: GetCustomerPermissionByPlan, Message: Get user permission with plan:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 16:29:08 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).UpdateApp:997) Module: UpdateApp, MethodName: UpdateAppConfig, Message: Update App config  based on App is successfully completed, user: 1223
[2024/04/16 16:29:15 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:29:15 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:29:41 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:29:41 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:30:01 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:30:01 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:30:12 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).StartBuild:575) Module: StartBuild, MethodName: GetAppDetails, Message: Fetch app detail by app name is successfully completed, user: 1223
[2024/04/16 16:30:28 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:30:29 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:30:47 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).StartBuild:575) Module: StartBuild, MethodName: GetAppDetails, Message: Fetch app detail by app name is successfully completed, user: 1223
[2024/04/16 16:34:30 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:91) Module: DeployImage, MethodName: GetApp, Message: Get app details by app name, user: 1223
[2024/04/16 16:34:30 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:129) Module: DeployImage, MethodName: GetClusterDetailsByOrgId, Message: Get Cluster details based on organization is successfully completed, user: 1223
[2024/04/16 16:34:30 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:217) Module: DeployImage, MethodName: DeployType, Message: Get the deploy type of an App is successfully completed, user: 1223
[2024/04/16 16:35:01 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:226) Module: DeployImage, MethodName: Deploy, Message: Deploying app in successfully completed, user: 1223
[2024/04/16 16:35:01 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:319) Module: DeployImage, MethodName: CreateDeploymentsRecord, Message: App deployment record is successfully inserted, user: 1223
[2024/04/16 16:35:05 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:368) Module: DeployImage, MethodName: GetClusterDetails, Message: Fetching cluster details is successfully completed, user: 1223
[2024/04/16 16:35:05 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:378) Module: DeployImage, MethodName: DeployMail, Message: Deploy mail is successfully send, user: 1223
[2024/04/16 16:35:05 IST] [INFO] (github.com/nifetency/nife.io/api.(*mutationResolver).DeployImage:395) Module: DeployImage, MethodName: GetById, Message: Get user details for activity table by user: 1223
[2024/04/16 16:35:06 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 16:35:07 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).App:2032) Module: App, MethodName: GetApp, Message: Fetching app by appname is successfully completed, user: 1223
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:795) Module: Login, MethodName: Authenticate, Message: Authentication successful, user: develop.nife@gmail.com
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:803) Module: Login, MethodName: GetUserIdByEmail, Message: Fetching user Id by Email successful, user: develop.nife@gmail.com
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:812) Module: Login, MethodName: GetUserRole, Message: Fetching role of the user is successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:820) Module: Login, MethodName: GetPermission, Message: Permission based on role fetched successfully, user: develop.nife@gmail.com
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:830) Module: Login, MethodName: IsEmailVerified, Message: Email verification is successfully completed , user: develop.nife@gmail.com
[2024/04/16 18:44:50 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:844) Module: Login, MethodName: FreePlanDetails, Message: Checking free plan or not, successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:881) Module: Login, MethodName: InsertCustomerStripesId, Message: Customer stripe Id successfully inserted, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:910) Module: Login, MethodName: GetEmailByCompanyName, Message: Fetching Company Name by Email successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:919) Module: Login, MethodName: GetFirsttimeUser, Message: Checking first time user is successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:982) Module: Login, MethodName: GetUserNameByEmail, Message: Fetching user name by email is successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:991) Module: Login, MethodName: GenerateAccessAndRefreshToken, Message: Generating Access Token and Refresh Token successfully completed, user: develop.nife@gmail.com
[2024/04/16 18:44:51 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:999) Module: Login, MethodName: GetUserIdByEmail, Message: Fetching user Id by Email successful, user: develop.nife@gmail.com
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:1009) Module: Login, MethodName: GetCustPlanName, Message: Get user plan with ProductId:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/internal/users.Login:1017) Module: Login, MethodName: GetCustomerPermissionByPlan, Message: Get user permission with plan:prod_MjXf7DEAaPQoto, user: develop.nife@gmail.com
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2481) Module: GetAppsAndOrgsCountDetails, MethodName: GetRoleByUserId, Message: Get Role based on user is successfully completed, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2398) Module: Apps, MethodName: GetById, Message:successfully reached, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2494) Module: GetAppsAndOrgsCountDetails, MethodName: GetOrganizationCountById, Message: Fetch organization count based on user is successfully completed, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2406) Module: Apps, MethodName: GetInviteUserByCompanyId, Message: Fetching invite user by company name is successfully completed, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2398) Module: Apps, MethodName: GetById, Message:successfully reached, user: 1223
[2024/04/16 18:44:52 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2406) Module: Apps, MethodName: GetInviteUserByCompanyId, Message: Fetching invite user by company name is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2043) Module: Apps, MethodName: AllApps, Message: Fetching all Apps based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2052) Module: Apps, MethodName: GetById, Message:successfully reached, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2060) Module: Apps, MethodName: GetInviteUserByCompanyId, Message: Fetching invite user by company name is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2511) Module: GetAppsAndOrgsCountDetails, MethodName: GetAppByRegion, Message: Fetch app by region is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetWorkloadMangementByUser:289) Module: GetWorkloadMangementByUser, MethodName: GetWorkLoadManagementByUser, Message: Fetching workload management details based on user, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).UserActivities:658) Module: UserActivities, MethodName: GetUserActivitiesByUserId, Message: Fetching activities for the user , user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:53 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).UserActivities:658) Module: UserActivities, MethodName: GetUserActivitiesByUserId, Message: Fetching activities for the user , user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2043) Module: Apps, MethodName: AllApps, Message: Fetching all Apps based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2052) Module: Apps, MethodName: GetById, Message:successfully reached, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).Apps:2060) Module: Apps, MethodName: GetInviteUserByCompanyId, Message: Fetching invite user by company name is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:54 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:55 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2481) Module: GetAppsAndOrgsCountDetails, MethodName: GetRoleByUserId, Message: Get Role based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2494) Module: GetAppsAndOrgsCountDetails, MethodName: GetOrganizationCountById, Message: Fetch organization count based on user is successfully completed, user: 1223
[2024/04/16 18:44:56 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2398) Module: Apps, MethodName: GetById, Message:successfully reached, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2406) Module: Apps, MethodName: GetInviteUserByCompanyId, Message: Fetching invite user by company name is successfully completed, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetAppsAndOrgsCountDetails:2511) Module: GetAppsAndOrgsCountDetails, MethodName: GetAppByRegion, Message: Fetch app by region is successfully completed, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).GetWorkloadMangementByUser:289) Module: GetWorkloadMangementByUser, MethodName: GetWorkLoadManagementByUser, Message: Fetching workload management details based on user, user: 1223
[2024/04/16 18:44:57 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:58 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
[2024/04/16 18:44:58 IST] [INFO] (github.com/nifetency/nife.io/api.(*queryResolver).AppsCount:2414) Module: AppsCount, MethodName: GetActiveAppsById, Message: Fetching active app based on user is successfully completed, user: 1223
